,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,money
44391,SpiceJet,SG-1059,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,10,5943
44392,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,10,5943
44408,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,10,5942
44414,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,10,5943
44415,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,10,5943
44438,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,10,6153
44443,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,10,6520
44572,SpiceJet,SG-1059,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,11,5943
44573,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,11,5943
44595,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,11,5942
44596,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,11,5942
44613,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,11,5943
44614,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,11,5943
44664,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,11,6153
44779,SpiceJet,SG-1059,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,12,5943
44780,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,12,5943
44804,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,12,5942
44805,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,12,5942
44825,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,12,5943
44827,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,12,5943
44828,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,12,5943
44988,SpiceJet,SG-1059,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,13,5943
44989,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,13,5943
45013,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,13,5942
45014,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,13,5942
45032,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,13,5943
45034,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,13,5943
45203,SpiceJet,SG-1059,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,14,5943
45204,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,14,5943
45228,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,14,5942
45244,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,14,5943
45245,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,14,5943
45303,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,14,6153
45313,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,14,6520
45432,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,15,2339
45442,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,15,2464
45443,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,15,2464
45452,SpiceJet,SG-1059,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,15,2614
45453,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,15,2614
45491,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,15,4627
45492,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,15,4627
45641,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,16,2339
45670,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,16,2614
45678,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,16,2748
45680,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,16,2779
45687,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,16,3424
45695,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,16,3724
45840,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,17,2339
45841,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,17,2339
45846,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,17,2339
45866,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,17,2464
45867,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,17,2464
45875,SpiceJet,SG-1059,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,17,2614
45876,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,17,2614
46050,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,18,2339
46051,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,18,2339
46080,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,18,2464
46081,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,18,2464
46090,SpiceJet,SG-1059,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,18,2614
46091,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,18,2614
46101,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,18,2738
46264,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,19,2339
46265,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,19,2339
46270,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,19,2339
46299,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,19,2464
46300,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,19,2464
46308,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,19,2614
46318,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,19,2748
46477,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,20,2339
46478,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,20,2339
46511,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,20,2464
46520,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,20,2614
46531,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,20,2738
46532,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,20,2748
46688,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,21,2339
46689,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,21,2339
46721,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,21,2464
46722,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,21,2464
46731,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,21,2614
46741,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,21,2738
46742,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,21,2748
46899,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,22,2339
46900,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,22,2339
46933,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,22,2464
46934,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,22,2464
46943,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,22,2614
46954,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,22,2738
46958,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,22,3044
47114,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,23,2339
47115,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,23,2339
47120,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,23,2339
47145,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,23,2464
47146,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,23,2464
47155,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,23,2614
47165,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,23,2748
47325,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,24,2339
47326,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,24,2339
47332,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,24,2339
47363,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,24,2464
47364,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,24,2464
47373,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,24,2614
47384,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,24,2748
47547,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,25,2339
47548,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,25,2339
47554,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,25,2339
47587,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,25,2464
47588,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,25,2464
47597,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,25,2614
47607,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,25,2748
47761,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,26,2339
47762,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,26,2339
47768,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,26,2339
47802,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,26,2464
47803,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,26,2464
47812,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,26,2614
47824,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,26,2748
47975,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,27,2339
47976,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,27,2339
47981,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,27,2339
48013,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,27,2464
48022,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,27,2614
48033,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,27,2748
48191,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,28,2339
48192,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,28,2339
48228,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,28,2464
48229,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,28,2464
48238,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,28,2614
48249,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,28,2738
48250,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,28,2748
48404,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,29,2339
48405,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,29,2339
48411,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,29,2339
48438,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,29,2464
48439,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,29,2464
48449,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,29,2614
48460,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,29,2748
48625,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,30,2339
48631,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,30,2339
48657,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,30,2463
48658,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,30,2464
48659,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,30,2464
48667,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,30,2614
48675,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,30,2748
48835,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,31,2339
48841,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,31,2339
48842,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,31,2339
48871,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,31,2463
48872,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,31,2464
48873,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,31,2464
48892,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,31,2748
49053,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,32,2339
49054,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,32,2339
49060,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,32,2339
49061,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,32,2339
49092,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,32,2464
49093,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,32,2464
49110,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,32,2748
49265,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,33,2339
49266,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,33,2339
49272,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,33,2339
49273,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,33,2339
49303,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,33,2464
49304,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,33,2464
49348,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,33,4059
49473,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,34,2339
49474,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,34,2339
49479,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,34,2339
49503,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,34,2464
49512,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,34,2614
49522,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,34,2748
49681,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,35,2339
49682,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,35,2339
49686,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,35,2339
49701,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,35,2464
49702,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,35,2464
49711,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,35,2614
49720,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,35,2748
49894,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,36,2339
49895,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,36,2339
49900,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,36,2339
49917,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,36,2464
49918,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,36,2464
49927,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,36,2614
49938,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,36,2748
50110,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,37,2339
50115,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,37,2339
50134,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,37,2463
50135,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,37,2464
50136,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,37,2464
50155,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,37,2738
50156,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,37,2748
50318,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,38,2339
50319,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,38,2339
50324,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,38,2339
50339,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,38,2464
50340,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,38,2464
50349,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,38,2614
50358,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,38,2748
50540,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,39,2339
50541,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,39,2339
50546,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,39,2339
50547,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,39,2339
50579,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,39,2464
50580,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,39,2464
50597,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,39,2748
50754,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,40,2339
50755,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,40,2339
50760,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,40,2339
50792,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,40,2464
50793,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,40,2464
50801,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,40,2614
50809,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,40,2748
50964,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,41,2339
50965,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,41,2339
51003,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,41,2464
51011,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,41,2614
51020,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,41,2738
51022,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,41,2748
51174,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,42,2339
51175,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,42,2339
51179,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,42,2339
51211,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,42,2464
51212,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,42,2464
51226,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,42,2748
51241,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,42,3424
51385,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,43,2339
51386,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,43,2339
51391,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,43,2339
51418,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,43,2464
51419,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,43,2464
51433,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,43,2738
51435,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,43,2748
51599,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,44,2339
51600,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,44,2339
51605,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,44,2339
51631,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,44,2464
51632,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,44,2464
51645,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,44,2738
51646,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,44,2748
51808,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,45,2339
51809,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,45,2339
51810,Indigo,6E-5047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,45,2339
51851,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,45,2464
51861,Indigo,6E-5332,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,45,2738
52018,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,46,2339
52061,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,46,2464
52072,Indigo,6E-5332,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,46,2738
52075,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,46,2738
52076,Indigo,6E-5047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,46,2738
52229,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,47,2339
52230,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,47,2339
52272,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,47,2464
52282,Indigo,6E-5332,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,47,2738
52284,Indigo,6E-5047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,47,2738
52437,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,48,2339
52438,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,48,2339
52479,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,48,2464
52487,Indigo,6E-5332,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,48,2738
52490,Indigo,6E-5047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,48,2738
52642,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,49,2339
52685,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,49,2464
52697,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,49,2738
52698,Indigo,6E-5047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,49,2738
52707,Indigo,6E-5332,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,49,3108
61538,Air_India,AI-675,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,1,8253
