,airline,flight,source_city,departure_time,Time,stops,arrival_time,Time,destination_city,class,duration,days_left,price
51020,Indigo,6E-2047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,41,2738
51022,GO_FIRST,G8-327,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,41,2748
51152,Vistara,UK-954,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,42,2339
51153,Vistara,UK-928,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,42,2339
51167,Indigo,6E-6721,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,42,2339
51174,GO_FIRST,G8-329,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,42,2339
51175,Indigo,6E-5006,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,42,2339
51179,SpiceJet,SG-8152,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,42,2339
51211,Air_India,AI-864,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,42,2464
51212,Air_India,AI-806,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,42,2464
51220,Vistara,UK-930,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,42,3024
51226,GO_FIRST,G8-327,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,42,2748
51227,AirAsia,I5-767,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,42,2987
51241,Indigo,6E-2047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,42,3424
51362,Vistara,UK-954,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,43,2339
51363,Vistara,UK-928,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,43,2339
51377,AirAsia,I5-767,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,43,2339
51378,Indigo,6E-6721,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,43,2339
51385,GO_FIRST,G8-329,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,43,2339
51386,Indigo,6E-5006,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,43,2339
51391,SpiceJet,SG-8152,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,43,2339
51418,Air_India,AI-864,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,43,2464
51419,Air_India,AI-806,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,43,2464
51427,Vistara,UK-930,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,43,3024
51433,Indigo,6E-2047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,43,2738
51435,GO_FIRST,G8-327,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,43,2748
51577,Vistara,UK-954,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,44,2339
51578,Vistara,UK-928,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,44,2339
51592,Indigo,6E-6721,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,44,2339
51599,GO_FIRST,G8-329,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,44,2339
51600,Indigo,6E-5006,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,44,2339
51605,SpiceJet,SG-8152,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,44,2339
51631,Air_India,AI-864,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,44,2464
51632,Air_India,AI-806,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,44,2464
51640,Vistara,UK-930,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,44,3024
51645,Indigo,6E-2047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,44,2738
51646,GO_FIRST,G8-327,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,44,2748
51651,AirAsia,I5-767,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,44,2987
51786,Vistara,UK-928,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,45,2339
51798,GO_FIRST,G8-329,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,45,2339
51804,AirAsia,I5-767,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,45,2339
51808,Indigo,6E-2047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,45,2339
51809,SpiceJet,SG-8152,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,45,2339
51810,Indigo,6E-5047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,45,2339
51851,Air_India,AI-806,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,45,2464
51861,Indigo,6E-5332,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,45,2738
51997,Vistara,UK-954,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,46,2389
51998,Vistara,UK-928,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,46,2389
52009,GO_FIRST,G8-329,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,46,2339
52015,AirAsia,I5-767,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,46,2339
52018,SpiceJet,SG-8152,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,46,2339
52061,Air_India,AI-806,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,46,2464
52072,Indigo,6E-5332,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,46,2738
52075,Indigo,6E-2047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,46,2738
52076,Indigo,6E-5047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,46,2738
52087,Vistara,UK-930,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,46,3549
52205,Vistara,UK-954,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,47,2339
52206,Vistara,UK-928,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,47,2339
52220,GO_FIRST,G8-329,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,47,2339
52225,AirAsia,I5-767,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,47,2339
52229,Indigo,6E-2047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,47,2339
52230,SpiceJet,SG-8152,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,47,2339
52272,Air_India,AI-806,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,47,2464
52278,Vistara,UK-930,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,47,3024
52282,Indigo,6E-5332,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,47,2738
52284,Indigo,6E-5047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,47,2738
52413,Vistara,UK-954,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,48,2339
52414,Vistara,UK-928,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,48,2339
52428,GO_FIRST,G8-329,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,48,2339
52434,AirAsia,I5-767,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,48,2339
52437,Indigo,6E-2047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,48,2339
52438,SpiceJet,SG-8152,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,48,2339
52479,Air_India,AI-806,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,48,2464
52485,Vistara,UK-930,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,48,3024
52487,Indigo,6E-5332,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,48,2738
52490,Indigo,6E-5047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,48,2738
52620,Vistara,UK-954,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,49,2339
52621,Vistara,UK-928,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,49,2339
52634,GO_FIRST,G8-329,Mumbai,Early_Morning,4,zero,Morning,6.08,Delhi,Economy,2.08,49,2339
52639,AirAsia,I5-767,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,49,2339
52642,SpiceJet,SG-8152,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,49,2339
52685,Air_India,AI-806,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,49,2464
52692,Vistara,UK-930,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,49,3024
52697,Indigo,6E-2047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,49,2738
52698,Indigo,6E-5047,Mumbai,Early_Morning,4,zero,Morning,6.25,Delhi,Economy,2.25,49,2738
52707,Indigo,6E-5332,Mumbai,Early_Morning,4,zero,Morning,6.17,Delhi,Economy,2.17,49,3108
52838,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,1,7571
52847,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,1,9828
52907,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,2,5208
52924,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,2,7518
53036,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,3,5103
53050,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,3,5471
53182,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,4,5103
53217,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,4,6048
53329,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,5,5103
53366,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,5,6258
53476,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,6,5103
53527,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,6,6468
53637,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,7,5103
53685,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,7,6468
53804,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,8,5103
53850,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,8,7098
53957,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,9,5103
53993,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,9,6048
54114,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,10,5103
54155,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,10,6783
54293,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,11,5103
54368,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,11,6783
54481,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,12,5103
54550,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,12,5208
54669,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,13,5103
54737,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,13,5208
54856,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,14,5103
54938,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,14,8463
55041,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,15,5103
55108,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,15,5208
55228,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,16,2074
55252,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,16,3280
55415,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,17,2074
55423,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,17,2124
55608,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,18,2074
55632,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,18,2230
55798,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,19,2074
55822,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,19,2230
55988,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,20,2074
56001,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,20,2124
56178,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,21,2074
56189,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,21,2124
56369,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,22,2074
56379,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,22,2124
56560,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,23,2074
56570,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,23,2124
56749,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,24,2074
56777,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,24,2650
56942,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,25,2074
56972,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,25,2335
57127,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,26,2074
57137,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,26,2124
57316,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,27,2074
57329,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,27,2124
57504,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,28,2074
57517,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,28,2124
57694,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,29,2074
57706,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,29,2124
57882,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,30,2074
57927,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,30,2493
58062,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,31,2074
58108,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,31,2650
58253,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,32,2074
58306,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,32,2335
58435,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,33,2074
58445,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,33,2124
58616,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,34,2074
58629,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,34,2124
58799,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,35,2074
58807,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,35,2124
58986,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,36,2074
59011,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,36,2650
59170,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,37,2074
59179,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,37,2124
59354,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,38,2074
59364,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,38,2124
59541,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,39,2074
59592,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,39,2230
59721,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,40,2074
59730,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,40,2124
59902,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,41,2074
59915,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,41,2124
60086,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,42,2074
60133,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,42,2230
60272,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,43,2074
60320,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,43,2230
60454,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,44,2074
60464,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.58,Bangalore,Economy,1.58,44,2124
60641,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,45,2074
60658,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,45,2124
60659,Indigo,6E-6293,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,45,2124
60821,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,46,2074
60841,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,46,2124
60842,Indigo,6E-6293,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,46,2124
61001,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,47,2074
61019,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,47,2124
61020,Indigo,6E-6293,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,47,2124
61179,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,48,2074
61199,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,48,2124
61200,Indigo,6E-6293,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,48,2124
61359,Vistara,UK-851,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,49,2074
61378,Indigo,6E-6463,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,49,2124
61379,Indigo,6E-6293,Mumbai,Early_Morning,4,zero,Morning,5.83,Bangalore,Economy,1.83,49,2124
61538,Air_India,AI-675,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,1,8253
61540,Indigo,6E-6014,Mumbai,Early_Morning,4,zero,Morning,6.58,Kolkata,Economy,2.58,1,9093
61541,Indigo,6E-6749,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,1,9093
61570,Vistara,UK-771,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,1,13293
61609,SpiceJet,SG-241,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,1,20328
61624,SpiceJet,SG-241,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,2,7412
61625,Vistara,UK-771,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,2,7413
61629,Air_India,AI-675,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,2,7413
61638,SpiceJet,SG-401,Mumbai,Early_Morning,4,zero,Morning,6.83,Kolkata,Economy,2.83,2,7518
61643,Indigo,6E-6014,Mumbai,Early_Morning,4,zero,Morning,6.58,Kolkata,Economy,2.58,2,8253
61738,Vistara,UK-771,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,3,7413
61742,Indigo,6E-6014,Mumbai,Early_Morning,4,zero,Morning,6.58,Kolkata,Economy,2.58,3,7413
61743,Air_India,AI-675,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,3,7413
61774,SpiceJet,SG-401,Mumbai,Early_Morning,4,zero,Morning,6.83,Kolkata,Economy,2.83,3,10878
61864,SpiceJet,SG-5018,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,4,7412
61865,SpiceJet,SG-241,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,4,7412
61871,Indigo,6E-6014,Mumbai,Early_Morning,4,zero,Morning,6.58,Kolkata,Economy,2.58,4,7413
61901,Air_India,AI-675,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,4,7833
61902,Indigo,6E-6749,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,4,8253
61903,Vistara,UK-771,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,4,8253
62018,SpiceJet,SG-241,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,5,7412
62019,SpiceJet,SG-5074,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,5,7412
62020,SpiceJet,SG-401,Mumbai,Early_Morning,4,zero,Morning,6.83,Kolkata,Economy,2.83,5,7412
62025,Indigo,6E-6014,Mumbai,Early_Morning,4,zero,Morning,6.58,Kolkata,Economy,2.58,5,7413
62026,Air_India,AI-675,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,5,7413
62058,Vistara,UK-771,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,5,9303
62173,SpiceJet,SG-241,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,6,7412
62177,Indigo,6E-6014,Mumbai,Early_Morning,4,zero,Morning,6.58,Kolkata,Economy,2.58,6,7413
62211,Indigo,6E-6749,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,6,8253
62214,Air_India,AI-675,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,6,8778
62215,Vistara,UK-771,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,6,9303
62337,SpiceJet,SG-5074,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,7,7412
62338,SpiceJet,SG-401,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,7,7412
62341,SpiceJet,SG-241,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,7,7412
62345,Indigo,6E-6014,Mumbai,Early_Morning,4,zero,Morning,6.58,Kolkata,Economy,2.58,7,7413
62346,Indigo,6E-6749,Mumbai,Early_Morning,4,zero,Morning,6.58,Kolkata,Economy,2.58,7,7413
62376,Air_India,AI-675,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,7,7833
62378,Vistara,UK-771,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,7,9303
62506,SpiceJet,SG-241,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,8,7412
62539,Indigo,6E-6014,Mumbai,Early_Morning,4,zero,Morning,6.58,Kolkata,Economy,2.58,8,8253
62544,Indigo,6E-6749,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,8,8673
62547,Air_India,AI-675,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,8,8778
62549,Vistara,UK-771,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,8,9303
62669,SpiceJet,SG-5074,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,9,7412
62670,SpiceJet,SG-241,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,9,7412
62672,SpiceJet,SG-401,Mumbai,Early_Morning,4,zero,Morning,6.83,Kolkata,Economy,2.83,9,7412
62674,Air_India,AI-675,Mumbai,Early_Morning,4,zero,Morning,6.67,Kolkata,Economy,2.67,9,7413
62691,Indigo,6E-6014,Mumbai,Early_Morning,4,zero,Morning,6.58,Kolkata,Economy,2.58,9,7833
62702,Indigo,6E-6749,Mumbai,Early_Morning,4,zero,Morning,6.58,Kolkata,Economy,2.58,9,8253
